,Address,Date time,Temperature,Cloud Cover
100,"Fort Worth,TX,US",2018-04-08 09:00:00,38.6,100.0
101,"Fort Worth,TX,US",2018-04-08 10:00:00,40.5,100.0
102,"Fort Worth,TX,US",2018-04-08 11:00:00,42.7,100.0
103,"Fort Worth,TX,US",2018-04-08 12:00:00,44.0,100.0
104,"Fort Worth,TX,US",2018-04-08 13:00:00,46.3,100.0
105,"Fort Worth,TX,US",2018-04-08 14:00:00,49.5,100.0
106,"Fort Worth,TX,US",2018-04-08 15:00:00,52.6,99.6
107,"Fort Worth,TX,US",2018-04-08 16:00:00,54.6,100.0
108,"Fort Worth,TX,US",2018-04-08 17:00:00,57.4,89.4
109,"Fort Worth,TX,US",2018-04-08 18:00:00,57.0,64.5
110,"Fort Worth,TX,US",2018-04-08 19:00:00,56.5,3.6
111,"Fort Worth,TX,US",2018-04-08 20:00:00,53.8,3.2
112,"Fort Worth,TX,US",2018-04-08 21:00:00,52.5,3.2
113,"Fort Worth,TX,US",2018-04-08 22:00:00,51.5,1.1
114,"Fort Worth,TX,US",2018-04-08 23:00:00,49.1,3.2
86,"Fort Worth,TX,US",2019-04-08 00:00:00,62.1,3.2
87,"Fort Worth,TX,US",2019-04-08 01:00:00,62.1,48.3
88,"Fort Worth,TX,US",2019-04-08 02:00:00,60.9,0.9
89,"Fort Worth,TX,US",2019-04-08 03:00:00,60.9,0.9
90,"Fort Worth,TX,US",2019-04-08 04:00:00,59.8,32.2
91,"Fort Worth,TX,US",2019-04-08 05:00:00,58.8,3.2
92,"Fort Worth,TX,US",2019-04-08 06:00:00,59.8,19.5
93,"Fort Worth,TX,US",2019-04-08 07:00:00,60.5,17.8
94,"Fort Worth,TX,US",2019-04-08 08:00:00,61.2,13.1
95,"Fort Worth,TX,US",2019-04-08 09:00:00,63.7,9.8
96,"Fort Worth,TX,US",2019-04-08 10:00:00,70.0,9.8
97,"Fort Worth,TX,US",2019-04-08 11:00:00,73.7,19.7
98,"Fort Worth,TX,US",2019-04-08 12:00:00,76.8,19.7
99,"Fort Worth,TX,US",2019-04-08 13:00:00,78.6,18.6
100,"Fort Worth,TX,US",2019-04-08 14:00:00,80.1,38.3
101,"Fort Worth,TX,US",2019-04-08 15:00:00,82.4,43.6
102,"Fort Worth,TX,US",2019-04-08 16:00:00,82.7,36.3
103,"Fort Worth,TX,US",2019-04-08 17:00:00,82.7,9.8
104,"Fort Worth,TX,US",2019-04-08 18:00:00,82.0,9.8
105,"Fort Worth,TX,US",2019-04-08 19:00:00,80.2,9.8
106,"Fort Worth,TX,US",2019-04-08 20:00:00,74.5,0.9
107,"Fort Worth,TX,US",2019-04-08 21:00:00,71.7,0.0
108,"Fort Worth,TX,US",2019-04-08 22:00:00,67.9,0.0
109,"Fort Worth,TX,US",2019-04-08 23:00:00,67.0,0.0
74,"Fort Worth,TX,US",2020-04-08 00:00:00,74.8,3.1
75,"Fort Worth,TX,US",2020-04-08 01:00:00,75.0,0.9
76,"Fort Worth,TX,US",2020-04-08 02:00:00,74.5,1.8
77,"Fort Worth,TX,US",2020-04-08 03:00:00,73.8,1.8
78,"Fort Worth,TX,US",2020-04-08 04:00:00,73.5,1.8
79,"Fort Worth,TX,US",2020-04-08 05:00:00,72.2,1.8
80,"Fort Worth,TX,US",2020-04-08 06:00:00,70.9,3.1
81,"Fort Worth,TX,US",2020-04-08 07:00:00,70.4,25.9
82,"Fort Worth,TX,US",2020-04-08 08:00:00,71.4,15.3
83,"Fort Worth,TX,US",2020-04-08 09:00:00,73.4,32.4
84,"Fort Worth,TX,US",2020-04-08 10:00:00,74.7,32.1
85,"Fort Worth,TX,US",2020-04-08 11:00:00,79.6,23.7
86,"Fort Worth,TX,US",2020-04-08 12:00:00,82.5,19.7
87,"Fort Worth,TX,US",2020-04-08 13:00:00,86.4,0.9
88,"Fort Worth,TX,US",2020-04-08 14:00:00,89.6,9.8
89,"Fort Worth,TX,US",2020-04-08 15:00:00,90.9,10.7
90,"Fort Worth,TX,US",2020-04-08 16:00:00,91.9,10.7
91,"Fort Worth,TX,US",2020-04-08 17:00:00,92.7,15.0
92,"Fort Worth,TX,US",2020-04-08 18:00:00,91.5,9.8
93,"Fort Worth,TX,US",2020-04-08 19:00:00,86.4,19.4
94,"Fort Worth,TX,US",2020-04-08 20:00:00,81.3,18.0
95,"Fort Worth,TX,US",2020-04-08 21:00:00,79.2,9.8
96,"Fort Worth,TX,US",2020-04-08 22:00:00,76.1,9.8
97,"Fort Worth,TX,US",2020-04-08 23:00:00,76.0,9.8
71,"Fort Worth,TX,US",2021-04-08 00:00:00,58.4,0.0
72,"Fort Worth,TX,US",2021-04-08 01:00:00,56.3,0.0
73,"Fort Worth,TX,US",2021-04-08 02:00:00,56.2,0.0
74,"Fort Worth,TX,US",2021-04-08 03:00:00,55.4,0.0
75,"Fort Worth,TX,US",2021-04-08 04:00:00,53.0,0.0
76,"Fort Worth,TX,US",2021-04-08 05:00:00,53.3,0.0
77,"Fort Worth,TX,US",2021-04-08 06:00:00,52.9,0.0
78,"Fort Worth,TX,US",2021-04-08 07:00:00,50.9,0.0
79,"Fort Worth,TX,US",2021-04-08 08:00:00,52.8,0.0
80,"Fort Worth,TX,US",2021-04-08 09:00:00,57.4,0.0
81,"Fort Worth,TX,US",2021-04-08 10:00:00,62.6,0.9
82,"Fort Worth,TX,US",2021-04-08 11:00:00,68.9,10.7
83,"Fort Worth,TX,US",2021-04-08 12:00:00,73.9,1.8
84,"Fort Worth,TX,US",2021-04-08 13:00:00,77.1,10.7
85,"Fort Worth,TX,US",2021-04-08 14:00:00,79.8,12.0
86,"Fort Worth,TX,US",2021-04-08 15:00:00,81.2,12.0
87,"Fort Worth,TX,US",2021-04-08 16:00:00,81.9,12.0
88,"Fort Worth,TX,US",2021-04-08 17:00:00,82.1,27.4
89,"Fort Worth,TX,US",2021-04-08 18:00:00,81.6,12.0
90,"Fort Worth,TX,US",2021-04-08 19:00:00,80.0,22.6
91,"Fort Worth,TX,US",2021-04-08 20:00:00,78.1,28.7
92,"Fort Worth,TX,US",2021-04-08 21:00:00,74.5,28.7
93,"Fort Worth,TX,US",2021-04-08 22:00:00,73.1,6.3
94,"Fort Worth,TX,US",2021-04-08 23:00:00,72.2,3.2
80,"Fort Worth,TX,US",2022-04-08 00:00:00,56.2,99.4
81,"Fort Worth,TX,US",2022-04-08 01:00:00,53.5,100.0
82,"Fort Worth,TX,US",2022-04-08 02:00:00,52.4,100.0
83,"Fort Worth,TX,US",2022-04-08 03:00:00,51.5,30.0
84,"Fort Worth,TX,US",2022-04-08 04:00:00,50.2,2.6
85,"Fort Worth,TX,US",2022-04-08 05:00:00,51.3,2.9
86,"Fort Worth,TX,US",2022-04-08 06:00:00,48.7,9.8
87,"Fort Worth,TX,US",2022-04-08 07:00:00,47.2,9.8
88,"Fort Worth,TX,US",2022-04-08 08:00:00,48.0,0.0
89,"Fort Worth,TX,US",2022-04-08 09:00:00,52.0,0.0
90,"Fort Worth,TX,US",2022-04-08 10:00:00,54.8,0.0
91,"Fort Worth,TX,US",2022-04-08 11:00:00,58.3,0.0
92,"Fort Worth,TX,US",2022-04-08 12:00:00,61.5,0.0
93,"Fort Worth,TX,US",2022-04-08 13:00:00,63.1,0.0
94,"Fort Worth,TX,US",2022-04-08 14:00:00,63.3,0.0
95,"Fort Worth,TX,US",2022-04-08 15:00:00,64.9,0.0
96,"Fort Worth,TX,US",2022-04-08 16:00:00,66.2,0.0
97,"Fort Worth,TX,US",2022-04-08 17:00:00,67.1,0.0
98,"Fort Worth,TX,US",2022-04-08 18:00:00,67.1,0.0
99,"Fort Worth,TX,US",2022-04-08 19:00:00,65.6,0.0
100,"Fort Worth,TX,US",2022-04-08 20:00:00,63.2,0.0
101,"Fort Worth,TX,US",2022-04-08 21:00:00,58.5,0.0
102,"Fort Worth,TX,US",2022-04-08 22:00:00,56.1,0.0
103,"Fort Worth,TX,US",2022-04-08 23:00:00,53.1,0.0
78,"Fort Worth,TX,US",2023-04-08 00:00:00,57.9,100.0
79,"Fort Worth,TX,US",2023-04-08 01:00:00,57.3,100.0
80,"Fort Worth,TX,US",2023-04-08 02:00:00,57.0,100.0
81,"Fort Worth,TX,US",2023-04-08 03:00:00,57.0,100.0
82,"Fort Worth,TX,US",2023-04-08 04:00:00,57.0,100.0
83,"Fort Worth,TX,US",2023-04-08 05:00:00,56.1,100.0
84,"Fort Worth,TX,US",2023-04-08 06:00:00,55.5,100.0
85,"Fort Worth,TX,US",2023-04-08 07:00:00,55.5,100.0
86,"Fort Worth,TX,US",2023-04-08 08:00:00,56.0,100.0
87,"Fort Worth,TX,US",2023-04-08 09:00:00,56.3,100.0
88,"Fort Worth,TX,US",2023-04-08 10:00:00,57.2,100.0
89,"Fort Worth,TX,US",2023-04-08 11:00:00,58.9,100.0
90,"Fort Worth,TX,US",2023-04-08 12:00:00,59.8,99.6
91,"Fort Worth,TX,US",2023-04-08 13:00:00,63.0,99.2
92,"Fort Worth,TX,US",2023-04-08 14:00:00,65.2,85.8
93,"Fort Worth,TX,US",2023-04-08 15:00:00,68.2,83.9
94,"Fort Worth,TX,US",2023-04-08 16:00:00,70.1,93.5
95,"Fort Worth,TX,US",2023-04-08 17:00:00,70.8,89.2
96,"Fort Worth,TX,US",2023-04-08 18:00:00,70.1,96.0
97,"Fort Worth,TX,US",2023-04-08 19:00:00,70.4,29.9
98,"Fort Worth,TX,US",2023-04-08 20:00:00,67.9,31.9
99,"Fort Worth,TX,US",2023-04-08 21:00:00,64.6,1.8
100,"Fort Worth,TX,US",2023-04-08 22:00:00,61.8,1.3
101,"Fort Worth,TX,US",2023-04-08 23:00:00,60.3,71.1
86,"Fort Worth,TX,US",2024-04-08 00:00:00,56.2,1.3
87,"Fort Worth,TX,US",2024-04-08 01:00:00,57.8,2.6
88,"Fort Worth,TX,US",2024-04-08 02:00:00,54.4,2.6
89,"Fort Worth,TX,US",2024-04-08 03:00:00,59.0,1.8
90,"Fort Worth,TX,US",2024-04-08 04:00:00,57.3,2.6
91,"Fort Worth,TX,US",2024-04-08 05:00:00,54.9,1.8
92,"Fort Worth,TX,US",2024-04-08 06:00:00,54.8,19.4
93,"Fort Worth,TX,US",2024-04-08 07:00:00,52.0,4.6
94,"Fort Worth,TX,US",2024-04-08 08:00:00,55.3,32.5
95,"Fort Worth,TX,US",2024-04-08 09:00:00,59.6,65.5
96,"Fort Worth,TX,US",2024-04-08 10:00:00,66.2,94.1
97,"Fort Worth,TX,US",2024-04-08 11:00:00,71.2,49.2
98,"Fort Worth,TX,US",2024-04-08 12:00:00,74.3,57.0
99,"Fort Worth,TX,US",2024-04-08 13:00:00,76.3,35.3
100,"Fort Worth,TX,US",2024-04-08 14:00:00,72.5,26.6
101,"Fort Worth,TX,US",2024-04-08 15:00:00,78.1,37.9
102,"Fort Worth,TX,US",2024-04-08 16:00:00,78.6,85.5
103,"Fort Worth,TX,US",2024-04-08 17:00:00,80.1,49.8
104,"Fort Worth,TX,US",2024-04-08 18:00:00,79.2,35.8
105,"Fort Worth,TX,US",2024-04-08 19:00:00,78.9,19.8
106,"Fort Worth,TX,US",2024-04-08 20:00:00,77.8,93.6
107,"Fort Worth,TX,US",2024-04-08 21:00:00,74.9,100.0
108,"Fort Worth,TX,US",2024-04-08 22:00:00,67.6,65.0
109,"Fort Worth,TX,US",2024-04-08 23:00:00,67.8,100.0
452,"Fredericton,NB,CA",2000-04-08 00:00:00,35.7,0.0
453,"Fredericton,NB,CA",2000-04-08 01:00:00,34.9,0.0
454,"Fredericton,NB,CA",2000-04-08 02:00:00,33.1,21.6
455,"Fredericton,NB,CA",2000-04-08 03:00:00,34.3,72.1
456,"Fredericton,NB,CA",2000-04-08 04:00:00,35.7,72.1
457,"Fredericton,NB,CA",2000-04-08 05:00:00,34.4,100.0
458,"Fredericton,NB,CA",2000-04-08 06:00:00,33.6,100.0
459,"Fredericton,NB,CA",2000-04-08 07:00:00,34.4,100.0
460,"Fredericton,NB,CA",2000-04-08 08:00:00,34.4,100.0
461,"Fredericton,NB,CA",2000-04-08 09:00:00,34.7,100.0
462,"Fredericton,NB,CA",2000-04-08 10:00:00,35.7,100.0
463,"Fredericton,NB,CA",2000-04-08 11:00:00,37.5,100.0
464,"Fredericton,NB,CA",2000-04-08 12:00:00,38.4,100.0
465,"Fredericton,NB,CA",2000-04-08 13:00:00,39.3,100.0
466,"Fredericton,NB,CA",2000-04-08 14:00:00,41.1,100.0
467,"Fredericton,NB,CA",2000-04-08 15:00:00,41.8,100.0
468,"Fredericton,NB,CA",2000-04-08 16:00:00,44.4,100.0
469,"Fredericton,NB,CA",2000-04-08 17:00:00,53.7,97.2
470,"Fredericton,NB,CA",2000-04-08 18:00:00,55.6,100.0
471,"Fredericton,NB,CA",2000-04-08 19:00:00,56.0,100.0
472,"Fredericton,NB,CA",2000-04-08 20:00:00,54.7,100.0
473,"Fredericton,NB,CA",2000-04-08 21:00:00,55.5,92.8
474,"Fredericton,NB,CA",2000-04-08 22:00:00,54.7,50.0
475,"Fredericton,NB,CA",2000-04-08 23:00:00,55.5,92.8
460,"Fredericton,NB,CA",2001-04-08 00:00:00,30.0,0.0
461,"Fredericton,NB,CA",2001-04-08 01:00:00,28.0,64.9
462,"Fredericton,NB,CA",2001-04-08 02:00:00,26.7,44.4
463,"Fredericton,NB,CA",2001-04-08 03:00:00,23.9,36.0
464,"Fredericton,NB,CA",2001-04-08 04:00:00,21.3,21.6
465,"Fredericton,NB,CA",2001-04-08 05:00:00,21.3,21.6
466,"Fredericton,NB,CA",2001-04-08 06:00:00,21.1,21.6
467,"Fredericton,NB,CA",2001-04-08 07:00:00,20.0,36.0
468,"Fredericton,NB,CA",2001-04-08 08:00:00,21.8,64.9
469,"Fredericton,NB,CA",2001-04-08 09:00:00,25.4,64.9
470,"Fredericton,NB,CA",2001-04-08 10:00:00,30.8,72.1
471,"Fredericton,NB,CA",2001-04-08 11:00:00,34.4,80.4
472,"Fredericton,NB,CA",2001-04-08 12:00:00,38.1,80.4
473,"Fredericton,NB,CA",2001-04-08 13:00:00,41.1,80.4
474,"Fredericton,NB,CA",2001-04-08 14:00:00,41.1,80.4
475,"Fredericton,NB,CA",2001-04-08 15:00:00,40.1,72.1
476,"Fredericton,NB,CA",2001-04-08 16:00:00,39.3,97.2
477,"Fredericton,NB,CA",2001-04-08 17:00:00,39.3,100.0
478,"Fredericton,NB,CA",2001-04-08 18:00:00,37.2,100.0
479,"Fredericton,NB,CA",2001-04-08 19:00:00,35.7,100.0
480,"Fredericton,NB,CA",2001-04-08 20:00:00,35.7,100.0
481,"Fredericton,NB,CA",2001-04-08 21:00:00,35.7,100.0
482,"Fredericton,NB,CA",2001-04-08 22:00:00,33.9,100.0
483,"Fredericton,NB,CA",2001-04-08 23:00:00,33.9,100.0
465,"Fredericton,NB,CA",2002-04-08 00:00:00,27.3,21.6
466,"Fredericton,NB,CA",2002-04-08 01:00:00,28.5,72.1
467,"Fredericton,NB,CA",2002-04-08 02:00:00,29.0,100.0
468,"Fredericton,NB,CA",2002-04-08 03:00:00,29.1,100.0
469,"Fredericton,NB,CA",2002-04-08 04:00:00,29.0,100.0
470,"Fredericton,NB,CA",2002-04-08 05:00:00,30.3,100.0
471,"Fredericton,NB,CA",2002-04-08 06:00:00,30.8,100.0
472,"Fredericton,NB,CA",2002-04-08 07:00:00,30.3,100.0
473,"Fredericton,NB,CA",2002-04-08 08:00:00,33.9,100.0
474,"Fredericton,NB,CA",2002-04-08 09:00:00,35.6,100.0
475,"Fredericton,NB,CA",2002-04-08 10:00:00,39.3,100.0
476,"Fredericton,NB,CA",2002-04-08 11:00:00,42.9,100.0
477,"Fredericton,NB,CA",2002-04-08 12:00:00,45.1,100.0
478,"Fredericton,NB,CA",2002-04-08 13:00:00,46.5,100.0
479,"Fredericton,NB,CA",2002-04-08 14:00:00,48.8,100.0
480,"Fredericton,NB,CA",2002-04-08 15:00:00,48.5,100.0
481,"Fredericton,NB,CA",2002-04-08 16:00:00,50.1,100.0
482,"Fredericton,NB,CA",2002-04-08 17:00:00,46.5,100.0
483,"Fredericton,NB,CA",2002-04-08 18:00:00,46.2,100.0
484,"Fredericton,NB,CA",2002-04-08 19:00:00,44.7,100.0
485,"Fredericton,NB,CA",2002-04-08 20:00:00,42.9,100.0
486,"Fredericton,NB,CA",2002-04-08 21:00:00,41.4,100.0
487,"Fredericton,NB,CA",2002-04-08 22:00:00,40.6,92.8
454,"Fredericton,NB,CA",2003-04-08 00:00:00,19.9,90.0
455,"Fredericton,NB,CA",2003-04-08 01:00:00,20.5,92.8
456,"Fredericton,NB,CA",2003-04-08 02:00:00,20.0,64.9
457,"Fredericton,NB,CA",2003-04-08 03:00:00,18.6,0.0
458,"Fredericton,NB,CA",2003-04-08 04:00:00,19.5,90.0
459,"Fredericton,NB,CA",2003-04-08 05:00:00,19.5,90.0
460,"Fredericton,NB,CA",2003-04-08 06:00:00,19.0,90.0
461,"Fredericton,NB,CA",2003-04-08 07:00:00,17.7,97.2
462,"Fredericton,NB,CA",2003-04-08 08:00:00,19.0,97.2
463,"Fredericton,NB,CA",2003-04-08 09:00:00,21.6,64.9
464,"Fredericton,NB,CA",2003-04-08 10:00:00,26.7,90.0
465,"Fredericton,NB,CA",2003-04-08 11:00:00,28.5,30.0
466,"Fredericton,NB,CA",2003-04-08 12:00:00,30.7,50.0
467,"Fredericton,NB,CA",2003-04-08 13:00:00,32.1,30.0
468,"Fredericton,NB,CA",2003-04-08 14:00:00,33.9,30.0
469,"Fredericton,NB,CA",2003-04-08 15:00:00,35.5,0.0
470,"Fredericton,NB,CA",2003-04-08 16:00:00,37.5,44.4
471,"Fredericton,NB,CA",2003-04-08 17:00:00,37.5,97.2
472,"Fredericton,NB,CA",2003-04-08 18:00:00,38.6,90.0
473,"Fredericton,NB,CA",2003-04-08 19:00:00,37.5,90.0
474,"Fredericton,NB,CA",2003-04-08 20:00:00,37.0,78.8
475,"Fredericton,NB,CA",2003-04-08 21:00:00,33.7,76.0
476,"Fredericton,NB,CA",2003-04-08 22:00:00,32.1,50.0
477,"Fredericton,NB,CA",2003-04-08 23:00:00,29.0,61.2
457,"Fredericton,NB,CA",2004-04-08 00:00:00,35.3,100.0
458,"Fredericton,NB,CA",2004-04-08 01:00:00,33.9,100.0
459,"Fredericton,NB,CA",2004-04-08 02:00:00,33.9,100.0
460,"Fredericton,NB,CA",2004-04-08 03:00:00,32.1,100.0
461,"Fredericton,NB,CA",2004-04-08 04:00:00,32.1,100.0
462,"Fredericton,NB,CA",2004-04-08 05:00:00,32.1,100.0
463,"Fredericton,NB,CA",2004-04-08 06:00:00,32.2,100.0
464,"Fredericton,NB,CA",2004-04-08 07:00:00,32.1,100.0
465,"Fredericton,NB,CA",2004-04-08 08:00:00,32.6,100.0
466,"Fredericton,NB,CA",2004-04-08 09:00:00,34.8,100.0
467,"Fredericton,NB,CA",2004-04-08 10:00:00,38.0,100.0
468,"Fredericton,NB,CA",2004-04-08 11:00:00,43.4,90.0
469,"Fredericton,NB,CA",2004-04-08 12:00:00,46.2,50.0
470,"Fredericton,NB,CA",2004-04-08 13:00:00,48.3,78.8
471,"Fredericton,NB,CA",2004-04-08 14:00:00,48.3,90.0
472,"Fredericton,NB,CA",2004-04-08 15:00:00,47.5,56.8
473,"Fredericton,NB,CA",2004-04-08 16:00:00,48.8,90.0
474,"Fredericton,NB,CA",2004-04-08 17:00:00,50.1,90.0
475,"Fredericton,NB,CA",2004-04-08 18:00:00,51.4,92.8
476,"Fredericton,NB,CA",2004-04-08 19:00:00,47.8,92.8
477,"Fredericton,NB,CA",2004-04-08 20:00:00,44.2,90.0
478,"Fredericton,NB,CA",2004-04-08 21:00:00,41.0,58.4
479,"Fredericton,NB,CA",2004-04-08 22:00:00,39.3,50.0
468,"Fredericton,NB,CA",2005-04-08 00:00:00,37.5,100.0
469,"Fredericton,NB,CA",2005-04-08 01:00:00,37.5,100.0
470,"Fredericton,NB,CA",2005-04-08 02:00:00,35.7,100.0
471,"Fredericton,NB,CA",2005-04-08 03:00:00,35.0,
472,"Fredericton,NB,CA",2005-04-08 04:00:00,33.9,
473,"Fredericton,NB,CA",2005-04-08 05:00:00,33.9,100.0
474,"Fredericton,NB,CA",2005-04-08 06:00:00,33.9,100.0
475,"Fredericton,NB,CA",2005-04-08 07:00:00,33.9,100.0
476,"Fredericton,NB,CA",2005-04-08 08:00:00,33.9,100.0
477,"Fredericton,NB,CA",2005-04-08 09:00:00,35.7,100.0
478,"Fredericton,NB,CA",2005-04-08 10:00:00,37.5,100.0
479,"Fredericton,NB,CA",2005-04-08 11:00:00,41.1,90.0
480,"Fredericton,NB,CA",2005-04-08 12:00:00,41.1,90.0
481,"Fredericton,NB,CA",2005-04-08 13:00:00,42.9,90.0
482,"Fredericton,NB,CA",2005-04-08 14:00:00,44.7,90.0
483,"Fredericton,NB,CA",2005-04-08 15:00:00,47.6,40.0
484,"Fredericton,NB,CA",2005-04-08 16:00:00,50.1,0.0
485,"Fredericton,NB,CA",2005-04-08 17:00:00,51.9,30.0
486,"Fredericton,NB,CA",2005-04-08 18:00:00,51.9,30.0
487,"Fredericton,NB,CA",2005-04-08 19:00:00,50.1,0.0
488,"Fredericton,NB,CA",2005-04-08 20:00:00,44.7,30.0
489,"Fredericton,NB,CA",2005-04-08 21:00:00,46.7,100.0
490,"Fredericton,NB,CA",2005-04-08 22:00:00,44.7,90.0
468,"Fredericton,NB,CA",2006-04-08 00:00:00,37.5,100.0
469,"Fredericton,NB,CA",2006-04-08 01:00:00,37.4,100.0
470,"Fredericton,NB,CA",2006-04-08 02:00:00,37.4,100.0
471,"Fredericton,NB,CA",2006-04-08 03:00:00,37.4,100.0
472,"Fredericton,NB,CA",2006-04-08 04:00:00,35.7,100.0
473,"Fredericton,NB,CA",2006-04-08 05:00:00,35.7,100.0
474,"Fredericton,NB,CA",2006-04-08 06:00:00,37.4,100.0
475,"Fredericton,NB,CA",2006-04-08 07:00:00,37.4,100.0
476,"Fredericton,NB,CA",2006-04-08 08:00:00,37.5,100.0
477,"Fredericton,NB,CA",2006-04-08 09:00:00,39.2,100.0
478,"Fredericton,NB,CA",2006-04-08 10:00:00,41.1,92.8
479,"Fredericton,NB,CA",2006-04-08 11:00:00,39.3,92.8
480,"Fredericton,NB,CA",2006-04-08 12:00:00,39.3,73.2
481,"Fredericton,NB,CA",2006-04-08 13:00:00,39.4,73.2
482,"Fredericton,NB,CA",2006-04-08 14:00:00,37.7,73.2
483,"Fredericton,NB,CA",2006-04-08 15:00:00,39.4,76.0
484,"Fredericton,NB,CA",2006-04-08 16:00:00,39.4,30.0
485,"Fredericton,NB,CA",2006-04-08 17:00:00,39.4,73.2
486,"Fredericton,NB,CA",2006-04-08 18:00:00,41.1,64.9
487,"Fredericton,NB,CA",2006-04-08 19:00:00,39.3,73.2
488,"Fredericton,NB,CA",2006-04-08 20:00:00,39.3,64.9
489,"Fredericton,NB,CA",2006-04-08 21:00:00,39.2,64.9
490,"Fredericton,NB,CA",2006-04-08 22:00:00,37.3,64.9
491,"Fredericton,NB,CA",2006-04-08 23:00:00,35.7,21.6
458,"Fredericton,NB,CA",2007-04-08 00:00:00,32.1,100.0
459,"Fredericton,NB,CA",2007-04-08 01:00:00,32.1,100.0
460,"Fredericton,NB,CA",2007-04-08 02:00:00,32.0,100.0
461,"Fredericton,NB,CA",2007-04-08 03:00:00,32.0,100.0
462,"Fredericton,NB,CA",2007-04-08 04:00:00,30.2,100.0
463,"Fredericton,NB,CA",2007-04-08 05:00:00,30.2,100.0
464,"Fredericton,NB,CA",2007-04-08 06:00:00,28.4,
465,"Fredericton,NB,CA",2007-04-08 07:00:00,28.4,
466,"Fredericton,NB,CA",2007-04-08 08:00:00,28.4,100.0
467,"Fredericton,NB,CA",2007-04-08 09:00:00,28.4,100.0
468,"Fredericton,NB,CA",2007-04-08 10:00:00,30.2,80.4
469,"Fredericton,NB,CA",2007-04-08 11:00:00,30.3,80.4
470,"Fredericton,NB,CA",2007-04-08 12:00:00,30.2,100.0
471,"Fredericton,NB,CA",2007-04-08 13:00:00,33.8,100.0
472,"Fredericton,NB,CA",2007-04-08 14:00:00,35.5,100.0
473,"Fredericton,NB,CA",2007-04-08 15:00:00,35.5,100.0
474,"Fredericton,NB,CA",2007-04-08 16:00:00,37.4,100.0
475,"Fredericton,NB,CA",2007-04-08 17:00:00,35.7,100.0
476,"Fredericton,NB,CA",2007-04-08 18:00:00,35.6,100.0
477,"Fredericton,NB,CA",2007-04-08 19:00:00,33.9,97.2
478,"Fredericton,NB,CA",2007-04-08 20:00:00,33.8,73.2
479,"Fredericton,NB,CA",2007-04-08 21:00:00,33.7,72.1
480,"Fredericton,NB,CA",2007-04-08 22:00:00,32.1,80.4
481,"Fredericton,NB,CA",2007-04-08 23:00:00,30.3,100.0
474,"Fredericton,NB,CA",2008-04-08 00:00:00,39.0,0.0
475,"Fredericton,NB,CA",2008-04-08 01:00:00,35.5,0.0
476,"Fredericton,NB,CA",2008-04-08 02:00:00,32.2,0.0
477,"Fredericton,NB,CA",2008-04-08 03:00:00,30.3,0.0
478,"Fredericton,NB,CA",2008-04-08 04:00:00,30.2,0.0
479,"Fredericton,NB,CA",2008-04-08 05:00:00,30.0,0.0
480,"Fredericton,NB,CA",2008-04-08 06:00:00,28.3,30.0
481,"Fredericton,NB,CA",2008-04-08 07:00:00,,
482,"Fredericton,NB,CA",2008-04-08 08:00:00,31.7,73.2
483,"Fredericton,NB,CA",2008-04-08 09:00:00,33.6,73.2
484,"Fredericton,NB,CA",2008-04-08 10:00:00,35.6,90.0
485,"Fredericton,NB,CA",2008-04-08 11:00:00,39.5,92.8
486,"Fredericton,NB,CA",2008-04-08 12:00:00,43.1,92.8
487,"Fredericton,NB,CA",2008-04-08 13:00:00,49.8,90.0
488,"Fredericton,NB,CA",2008-04-08 14:00:00,51.5,50.0
489,"Fredericton,NB,CA",2008-04-08 15:00:00,53.3,35.6
490,"Fredericton,NB,CA",2008-04-08 16:00:00,50.5,30.0
491,"Fredericton,NB,CA",2008-04-08 17:00:00,55.2,61.2
492,"Fredericton,NB,CA",2008-04-08 18:00:00,55.4,46.8
493,"Fredericton,NB,CA",2008-04-08 19:00:00,55.3,30.0
494,"Fredericton,NB,CA",2008-04-08 20:00:00,49.8,64.9
495,"Fredericton,NB,CA",2008-04-08 21:00:00,41.0,64.9
496,"Fredericton,NB,CA",2008-04-08 22:00:00,39.4,36.0
497,"Fredericton,NB,CA",2008-04-08 23:00:00,35.7,36.0
474,"Fredericton,NB,CA",2009-04-08 00:00:00,41.0,100.0
475,"Fredericton,NB,CA",2009-04-08 01:00:00,41.0,100.0
476,"Fredericton,NB,CA",2009-04-08 02:00:00,40.9,92.8
477,"Fredericton,NB,CA",2009-04-08 03:00:00,39.1,78.8
478,"Fredericton,NB,CA",2009-04-08 04:00:00,39.1,90.0
479,"Fredericton,NB,CA",2009-04-08 05:00:00,39.1,100.0
480,"Fredericton,NB,CA",2009-04-08 06:00:00,37.4,100.0
481,"Fredericton,NB,CA",2009-04-08 07:00:00,37.3,78.8
482,"Fredericton,NB,CA",2009-04-08 08:00:00,39.0,78.8
483,"Fredericton,NB,CA",2009-04-08 09:00:00,39.1,78.8
484,"Fredericton,NB,CA",2009-04-08 10:00:00,39.2,90.0
485,"Fredericton,NB,CA",2009-04-08 11:00:00,40.9,92.8
486,"Fredericton,NB,CA",2009-04-08 12:00:00,41.1,100.0
487,"Fredericton,NB,CA",2009-04-08 13:00:00,41.0,100.0
488,"Fredericton,NB,CA",2009-04-08 14:00:00,41.1,100.0
489,"Fredericton,NB,CA",2009-04-08 15:00:00,41.0,100.0
