time,precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),temperature_2m_mean (°F),temperature_2m_max (°F),temperature_2m_min (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),wind_speed_10m_max (mp/h),cloud_cover_mean (%),dew_point_2m_mean (°F),snowfall_water_equivalent_sum (inch),pressure_msl_mean (hPa),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°),wind_speed_10m_mean (mp/h),visibility_mean (undefined),soil_temperature_0_to_7cm_mean (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),weather_code (wmo code)
2017-10-13,0.000,0.000,0.000,0.0,47.6,59.4,36.4,54.1,28.9,13.2,3,23.1,0.000,1016.8,40,345,5.3,NaN,48.8,40.6,2017-10-13T07:37,2017-10-13T18:50,1
2017-10-14,0.035,0.035,0.000,4.0,41.6,47.4,36.6,39.4,28.6,14.1,41,26.6,0.000,1030.7,56,319,7.7,NaN,47.7,33.8,2017-10-14T07:38,2017-10-14T18:48,53
2017-10-15,0.000,0.000,0.000,0.0,40.8,50.9,32.1,44.1,25.6,9.1,5,21.4,0.000,1033.6,47,340,3.6,NaN,44.8,34.3,2017-10-15T07:39,2017-10-15T18:47,3
2017-10-16,0.000,0.000,0.000,0.0,47.8,59.3,33.5,54.9,27.0,8.0,18,30.9,0.000,1027.9,53,342,3.2,NaN,46.3,42.7,2017-10-16T07:40,2017-10-16T18:45,2
2017-10-17,0.000,0.000,0.000,0.0,54.0,66.4,45.1,61.0,39.6,8.8,71,29.8,0.000,1021.0,42,3,4.0,NaN,48.9,48.5,2017-10-17T07:41,2017-10-17T18:44,3
2017-10-18,0.000,0.000,0.000,0.0,53.9,66.8,39.5,62.1,33.7,7.6,7,33.7,0.000,1018.1,49,351,3.8,NaN,50.9,48.9,2017-10-18T07:42,2017-10-18T18:42,3
2017-10-19,0.000,0.000,0.000,0.0,58.3,75.1,42.2,66.9,34.1,11.2,47,24.7,0.000,1009.6,31,146,6.5,NaN,53.9,50.9,2017-10-19T07:44,2017-10-19T18:41,3
2017-10-20,0.028,0.028,0.000,5.0,53.9,68.1,39.3,57.3,34.1,22.4,39,33.2,0.000,1005.2,47,171,11.5,NaN,55.3,45.5,2017-10-20T07:45,2017-10-20T18:39,51
2017-10-21,0.008,0.008,0.000,1.0,44.8,51.0,34.8,43.6,28.9,7.1,28,21.9,0.000,1022.0,42,42,4.8,NaN,47.8,37.8,2017-10-21T07:46,2017-10-21T18:38,51
2017-10-22,0.000,0.000,0.000,0.0,54.0,67.3,42.9,60.9,35.2,15.4,35,23.7,0.000,1025.3,31,151,7.9,NaN,52.2,45.8,2017-10-22T07:47,2017-10-22T18:37,3
2017-10-23,0.000,0.000,0.000,0.0,53.9,60.0,46.0,53.6,41.0,9.9,64,35.8,0.000,1032.4,52,333,4.9,NaN,52.5,48.8,2017-10-23T07:48,2017-10-23T18:35,3
2017-10-24,0.000,0.000,0.000,0.0,48.2,58.2,38.0,51.2,32.4,9.2,5,35.2,0.000,1034.5,64,339,5.0,NaN,49.5,42.9,2017-10-24T07:49,2017-10-24T18:34,2
2017-10-25,0.000,0.000,0.000,0.0,51.7,65.5,42.9,61.3,36.6,10.4,0,30.1,0.000,1022.3,46,53,4.0,NaN,49.5,46.1,2017-10-25T07:50,2017-10-25T18:32,0
2017-10-26,0.000,0.000,0.000,0.0,51.2,59.1,39.8,51.9,32.3,10.7,36,28.8,0.000,1018.0,43,20,5.2,NaN,48.9,44.8,2017-10-26T07:51,2017-10-26T18:31,3
2017-10-27,0.000,0.000,0.000,0.0,47.7,58.2,40.8,50.7,35.5,9.9,18,31.0,0.000,1022.8,55,342,4.0,NaN,48.1,42.1,2017-10-27T07:53,2017-10-27T18:30,2
2017-10-28,0.000,0.000,0.000,0.0,49.1,60.1,40.1,53.0,34.3,9.4,4,33.4,0.000,1020.8,56,338,4.7,NaN,48.7,43.6,2017-10-28T07:54,2017-10-28T18:28,1
2017-10-29,0.000,0.000,0.000,0.0,53.7,68.2,40.5,63.5,32.7,10.0,0,31.7,0.000,1013.9,47,133,6.4,NaN,51.0,47.2,2017-10-29T07:55,2017-10-29T18:27,0
2017-10-30,0.000,0.000,0.000,0.0,50.5,60.5,38.2,52.8,30.3,7.9,75,28.6,0.000,1010.5,45,358,4.9,NaN,49.6,44.2,2017-10-30T07:56,2017-10-30T18:26,3
2017-10-31,0.000,0.000,0.000,0.0,44.6,53.1,35.5,45.9,28.4,7.4,54,22.3,0.000,1014.6,42,27,4.1,NaN,46.9,37.8,2017-10-31T07:57,2017-10-31T18:25,3
2017-11-01,0.000,0.000,0.000,0.0,53.5,68.0,43.1,62.0,34.5,15.5,57,23.4,0.000,1006.0,32,150,8.4,NaN,50.7,45.0,2017-11-01T07:58,2017-11-01T18:23,3
2017-11-02,0.000,0.000,0.000,0.0,57.3,69.9,45.1,62.4,37.0,17.8,36,32.5,0.000,1007.5,41,158,12.0,NaN,53.7,48.6,2017-11-02T08:00,2017-11-02T18:22,3
2017-11-03,0.031,0.031,0.000,4.0,55.9,63.0,50.8,55.1,41.9,20.4,76,36.4,0.000,1009.7,49,160,13.9,NaN,56.3,46.9,2017-11-03T08:01,2017-11-03T18:21,51
2017-11-04,0.059,0.059,0.000,5.0,51.6,56.2,45.7,50.0,40.9,14.6,89,34.1,0.000,1009.0,52,164,8.3,NaN,53.7,44.6,2017-11-04T08:02,2017-11-04T18:20,53
2017-11-05,0.390,0.390,0.000,17.0,45.0,49.2,41.6,44.2,36.6,8.6,73,38.4,0.000,1012.5,78,67,4.4,NaN,48.8,40.4,2017-11-05T08:03,2017-11-05T18:19,61
2017-11-06,0.024,0.024,0.000,4.0,41.8,48.9,31.0,41.3,24.2,11.3,57,31.9,0.000,1016.8,69,356,5.3,NaN,44.3,35.8,2017-11-06T08:04,2017-11-06T18:18,51
2017-11-07,0.000,0.000,0.000,0.0,35.7,41.6,25.0,32.7,17.0,9.8,35,23.8,0.000,1027.6,63,333,4.8,NaN,39.5,28.8,2017-11-07T08:05,2017-11-07T18:17,3
2017-11-08,0.000,0.000,0.000,0.0,34.0,49.6,22.3,42.4,14.5,10.3,69,16.7,0.000,1025.7,52,20,4.3,NaN,35.8,26.7,2017-11-08T08:07,2017-11-08T18:16,3
2017-11-09,0.000,0.000,0.000,0.0,45.0,63.2,30.9,53.6,23.5,17.5,51,26.2,0.000,1014.9,53,133,7.2,NaN,41.9,37.4,2017-11-09T08:08,2017-11-09T18:15,3
2017-11-10,0.000,0.000,0.000,0.0,44.2,52.8,36.0,45.7,29.7,8.8,81,34.0,0.000,1013.5,68,335,6.0,NaN,43.3,38.2,2017-11-10T08:09,2017-11-10T18:14,3
2017-11-11,0.000,0.000,0.000,0.0,42.3,51.8,31.2,44.4,24.2,8.1,21,28.1,0.000,1019.1,58,8,4.8,NaN,42.1,35.9,2017-11-11T08:10,2017-11-11T18:13,3
2017-11-12,0.000,0.000,0.000,0.0,40.5,60.1,29.3,54.7,21.6,9.8,26,22.4,0.000,1020.4,52,13,4.2,NaN,41.3,33.8,2017-11-12T08:11,2017-11-12T18:12,3
2017-11-13,0.000,0.000,0.000,0.0,48.9,64.2,37.2,56.0,30.1,9.6,37,27.8,0.000,1017.7,48,20,4.6,NaN,42.9,42.6,2017-11-13T08:13,2017-11-13T18:11,3
2017-11-14,0.012,0.012,0.000,2.0,45.7,52.6,33.4,47.5,28.0,7.1,62,32.7,0.000,1018.8,62,318,3.8,NaN,44.3,40.4,2017-11-14T08:14,2017-11-14T18:10,51
2017-11-15,0.020,0.020,0.000,1.0,46.0,61.5,31.0,54.3,24.0,14.0,77,23.7,0.000,1015.1,46,131,5.8,NaN,43.5,38.8,2017-11-15T08:15,2017-11-15T18:09,53
2017-11-16,0.083,0.083,0.000,4.0,56.2,61.3,48.3,51.0,40.3,23.8,93,28.1,0.000,1005.7,36,167,17.4,NaN,50.8,44.6,2017-11-16T08:16,2017-11-16T18:08,55
2017-11-17,0.933,0.882,0.358,21.0,40.8,48.0,31.7,43.7,24.8,18.9,78,36.0,0.051,1013.3,83,337,7.0,NaN,45.3,34.7,2017-11-17T08:17,2017-11-17T18:08,73
2017-11-18,0.008,0.000,0.055,2.0,33.0,41.7,24.7,35.4,17.3,6.8,52,19.8,0.008,1032.5,60,81,3.9,NaN,38.4,26.0,2017-11-18T08:18,2017-11-18T18:07,71
2017-11-19,0.000,0.000,0.000,0.0,33.8,46.1,23.8,37.8,16.3,8.2,64,14.2,0.000,1025.8,47,4,4.3,NaN,34.0,26.2,2017-11-19T08:20,2017-11-19T18:06,3
2017-11-20,0.000,0.000,0.000,0.0,41.4,56.6,31.3,48.7,24.3,13.2,97,24.3,0.000,1017.9,54,360,5.0,NaN,38.1,34.5,2017-11-20T08:21,2017-11-20T18:05,3
2017-11-21,0.000,0.000,0.000,0.0,50.4,60.4,42.6,56.1,36.4,6.8,71,34.3,0.000,1023.6,55,106,3.9,NaN,43.6,45.3,2017-11-21T08:22,2017-11-21T18:05,3
2017-11-22,0.000,0.000,0.000,0.0,51.8,64.4,42.8,60.1,36.0,9.9,61,37.6,0.000,1026.8,60,135,6.2,NaN,46.8,46.3,2017-11-22T08:23,2017-11-22T18:04,3
2017-11-23,0.000,0.000,0.000,0.0,54.6,66.8,43.9,60.3,37.2,12.7,61,35.6,0.000,1020.2,51,154,7.4,NaN,48.2,48.2,2017-11-23T08:24,2017-11-23T18:04,3
2017-11-24,0.028,0.028,0.000,3.0,52.5,60.3,41.9,54.0,36.6,12.5,50,36.3,0.000,1014.8,55,98,6.6,NaN,49.2,46.6,2017-11-24T08:25,2017-11-24T18:03,51
2017-11-25,0.000,0.000,0.000,0.0,50.1,63.0,42.0,56.9,36.4,8.9,68,33.7,0.000,1021.8,56,78,4.5,NaN,45.6,44.7,2017-11-25T08:26,2017-11-25T18:03,3
2017-11-26,0.000,0.000,0.000,0.0,56.8,69.1,39.3,59.4,34.4,19.4,88,29.4,0.000,1015.6,37,164,10.0,NaN,46.4,48.4,2017-11-26T08:27,2017-11-26T18:02,3
2017-11-27,0.161,0.161,0.000,8.0,52.1,64.0,39.3,53.4,32.3,23.5,85,29.0,0.000,1008.0,49,178,14.8,NaN,50.6,41.7,2017-11-27T08:28,2017-11-27T18:02,55
2017-11-28,0.012,0.012,0.000,2.0,36.9,43.2,28.5,38.1,22.0,6.5,25,28.6,0.000,1024.2,73,5,3.3,NaN,42.1,31.2,2017-11-28T08:29,2017-11-28T18:01,51
2017-11-29,0.000,0.000,0.000,0.0,37.5,46.6,30.0,39.8,22.8,9.5,41,26.2,0.000,1026.5,64,335,5.0,NaN,38.1,30.8,2017-11-29T08:30,2017-11-29T18:01,3
2017-11-30,0.000,0.000,0.000,0.0,36.2,45.1,31.9,37.5,25.5,9.0,28,25.9,0.000,1026.4,67,349,3.1,NaN,33.7,30.3,2017-11-30T08:32,2017-11-30T18:01,3
2017-12-01,0.020,0.020,0.000,3.0,39.5,48.6,31.8,42.7,25.0,9.6,55,33.3,0.000,1022.1,79,334,4.8,NaN,38.7,33.9,2017-12-01T08:33,2017-12-01T18:01,51
2017-12-02,0.000,0.000,0.000,0.0,41.0,59.1,29.4,51.2,21.7,9.2,49,29.9,0.000,1017.4,68,8,5.3,NaN,37.3,34.6,2017-12-02T08:34,2017-12-02T18:00,3
2017-12-03,0.087,0.075,0.083,7.0,46.0,61.0,32.1,48.5,23.6,26.7,75,26.6,0.012,1008.9,48,195,15.4,NaN,43.1,35.0,2017-12-03T08:35,2017-12-03T18:00,71
2017-12-04,0.224,0.000,1.571,16.0,30.1,33.9,19.1,24.6,11.4,9.3,89,18.2,0.224,1028.4,62,327,6.1,NaN,36.8,22.0,2017-12-04T08:36,2017-12-04T18:00,73
2017-12-05,0.000,0.000,0.000,0.0,23.4,33.9,11.7,24.9,3.8,8.5,8,9.9,0.000,1037.9,57,15,3.6,NaN,32.3,15.8,2017-12-05T08:37,2017-12-05T18:00,2
2017-12-06,0.000,0.000,0.000,0.0,24.0,32.6,16.1,23.0,9.3,9.9,2,13.2,0.000,1041.4,64,339,4.3,NaN,30.7,16.3,2017-12-06T08:37,2017-12-06T18:00,0
2017-12-07,0.000,0.000,0.000,0.0,25.7,34.8,18.2,26.1,11.3,7.9,8,9.3,0.000,1042.5,51,327,3.6,NaN,29.4,18.0,2017-12-07T08:38,2017-12-07T18:00,2
2017-12-08,0.000,0.000,0.000,0.0,27.9,36.0,21.1,28.9,13.2,5.2,2,13.4,0.000,1042.3,56,76,2.7,NaN,29.3,21.0,2017-12-08T08:39,2017-12-08T18:00,0
2017-12-09,0.000,0.000,0.000,0.0,26.3,33.5,21.7,25.6,14.3,7.0,1,14.1,0.000,1042.9,61,355,2.6,NaN,28.0,19.4,2017-12-09T08:40,2017-12-09T18:00,0
2017-12-10,0.000,0.000,0.000,0.0,24.2,31.0,19.8,23.9,12.7,7.4,50,18.6,0.000,1043.7,79,335,3.0,NaN,26.5,17.5,2017-12-10T08:41,2017-12-10T18:00,3
2017-12-11,0.020,0.004,0.110,5.0,23.1,29.3,18.6,21.4,11.4,7.6,66,21.1,0.016,1043.0,93,328,4.2,NaN,26.9,16.1,2017-12-11T08:42,2017-12-11T18:00,71
2017-12-12,0.004,0.000,0.028,1.0,23.1,32.1,17.6,24.9,11.0,7.9,47,20.9,0.004,1040.7,92,330,3.5,NaN,26.7,16.3,2017-12-12T08:43,2017-12-12T18:00,71
2017-12-13,0.008,0.000,0.055,2.0,26.1,34.8,19.0,27.7,11.3,8.4,84,22.1,0.008,1031.7,86,330,4.3,NaN,26.3,19.2,2017-12-13T08:43,2017-12-13T18:00,71
2017-12-14,0.000,0.000,0.000,0.0,28.9,36.4,21.7,28.4,13.6,7.2,17,22.3,0.000,1033.8,77,336,5.4,NaN,29.3,21.6,2017-12-14T08:44,2017-12-14T18:00,2
2017-12-15,0.000,0.000,0.000,0.0,32.0,46.5,24.6,39.9,15.6,9.7,61,16.3,0.000,1027.0,57,70,5.0,NaN,28.2,24.3,2017-12-15T08:45,2017-12-15T18:01,3
2017-12-16,0.094,0.000,0.661,12.0,30.1,33.1,26.1,24.7,18.7,10.4,98,25.9,0.094,1017.6,84,326,6.3,NaN,28.6,22.8,2017-12-16T08:45,2017-12-16T18:01,73
2017-12-17,0.000,0.000,0.000,0.0,29.2,35.0,24.9,27.1,18.0,8.4,44,21.3,0.000,1027.0,73,328,3.5,NaN,30.1,22.5,2017-12-17T08:46,2017-12-17T18:01,2
2017-12-18,0.000,0.000,0.000,0.0,30.3,41.4,22.5,35.0,14.0,6.7,46,17.4,0.000,1028.4,59,111,4.7,NaN,29.7,22.8,2017-12-18T08:46,2017-12-18T18:02,3
2017-12-19,0.000,0.000,0.000,0.0,37.2,51.5,26.7,40.2,17.9,16.5,38,18.6,0.000,1020.5,50,157,9.2,NaN,29.0,27.8,2017-12-19T08:47,2017-12-19T18:02,3
2017-12-20,0.087,0.000,0.606,7.0,40.6,49.1,28.5,37.0,19.9,23.5,88,20.4,0.087,1010.7,48,191,16.2,NaN,32.3,28.5,2017-12-20T08:48,2017-12-20T18:03,73
2017-12-21,0.008,0.000,0.055,2.0,27.0,30.7,24.0,22.1,14.9,15.9,55,16.3,0.008,1023.1,65,323,8.3,NaN,31.1,17.9,2017-12-21T08:48,2017-12-21T18:03,71
2017-12-22,0.000,0.000,0.000,0.0,28.5,39.3,19.7,28.9,11.1,10.7,47,7.8,0.000,1027.3,43,164,6.6,NaN,31.0,19.5,2017-12-22T08:49,2017-12-22T18:04,3
2017-12-23,0.110,0.063,0.331,15.0,34.6,40.4,25.1,35.5,17.2,8.6,86,24.7,0.047,1023.5,68,200,5.8,NaN,31.5,27.3,2017-12-23T08:49,2017-12-23T18:04,73
2017-12-24,0.071,0.000,0.496,6.0,25.8,33.9,17.9,24.5,9.6,8.8,79,15.0,0.071,1031.8,66,352,5.7,NaN,29.5,17.7,2017-12-24T08:49,2017-12-24T18:05,73
2017-12-25,0.161,0.004,1.102,7.0,30.9,38.3,25.3,32.2,16.4,8.4,79,26.1,0.157,1022.1,83,15,5.5,NaN,28.1,23.9,2017-12-25T08:50,2017-12-25T18:05,73
2017-12-26,0.000,0.000,0.000,0.0,33.7,43.4,28.2,35.7,19.9,9.2,12,19.0,0.000,1024.8,56,40,4.9,NaN,27.1,26.2,2017-12-26T08:50,2017-12-26T18:06,3
2017-12-27,0.000,0.000,0.000,0.0,35.7,48.5,22.9,41.6,13.4,9.1,57,13.8,0.000,1025.0,43,128,5.0,NaN,26.3,27.7,2017-12-27T08:51,2017-12-27T18:07,3
2017-12-28,0.000,0.000,0.000,0.0,39.1,51.5,31.2,41.9,21.9,10.1,19,10.1,0.000,1025.7,30,127,5.6,NaN,26.8,30.6,2017-12-28T08:51,2017-12-28T18:08,3
2017-12-29,0.000,0.000,0.000,0.0,42.8,56.1,31.4,44.5,20.9,14.8,23,7.1,0.000,1020.6,24,157,8.8,NaN,27.5,32.7,2017-12-29T08:51,2017-12-29T18:08,2
2017-12-30,0.000,0.000,0.000,0.0,41.7,51.1,30.4,41.6,22.6,13.8,84,13.3,0.000,1017.1,35,178,8.4,NaN,28.9,32.3,2017-12-30T08:51,2017-12-30T18:09,3
2017-12-31,0.000,0.000,0.000,0.0,30.9,39.3,23.4,30.5,15.2,7.9,32,17.1,0.000,1027.2,58,337,5.3,NaN,28.8,23.1,2017-12-31T08:51,2017-12-31T18:10,2
2018-01-01,0.000,0.000,0.000,0.0,29.7,41.8,23.5,34.1,15.6,7.2,44,14.3,0.000,1030.0,54,11,4.8,NaN,28.5,21.9,2018-01-01T08:52,2018-01-01T18:11,3
2018-01-02,0.000,0.000,0.000,0.0,27.2,36.5,18.7,29.2,10.4,7.3,0,18.2,0.000,1036.0,70,344,4.0,NaN,27.1,20.1,2018-01-02T08:52,2018-01-02T18:11,0
2018-01-03,0.000,0.000,0.000,0.0,27.0,36.2,18.6,27.3,10.6,8.1,51,12.4,0.000,1032.9,58,354,4.1,NaN,27.4,19.4,2018-01-03T08:52,2018-01-03T18:12,3
2018-01-04,0.000,0.000,0.000,0.0,26.7,36.2,19.9,27.4,12.6,8.6,47,17.7,0.000,1029.4,70,339,4.5,NaN,27.0,19.3,2018-01-04T08:52,2018-01-04T18:13,3
2018-01-05,0.000,0.000,0.000,0.0,30.5,42.0,22.8,34.1,15.3,6.7,49,19.7,0.000,1028.1,66,353,4.9,NaN,27.5,23.1,2018-01-05T08:52,2018-01-05T18:14,3
2018-01-06,0.114,0.114,0.000,10.0,32.3,34.6,29.3,29.3,21.5,9.6,98,25.9,0.000,1022.8,78,6,5.3,NaN,27.9,25.5,2018-01-06T08:51,2018-01-06T18:15,53
2018-01-07,0.000,0.000,0.000,0.0,35.3,45.4,26.5,38.2,18.6,7.1,73,28.0,0.000,1026.1,76,57,4.4,NaN,28.3,29.1,2018-01-07T08:51,2018-01-07T18:16,3
2018-01-08,0.016,0.016,0.000,2.0,32.2,43.3,24.7,35.0,16.4,9.7,91,24.5,0.000,1020.7,75,5,5.9,NaN,28.3,24.9,2018-01-08T08:51,2018-01-08T18:17,51
2018-01-09,0.232,0.232,0.000,17.0,41.4,46.5,36.9,38.3,30.5,16.5,99,36.1,0.000,1009.3,82,161,9.4,NaN,30.4,34.3,2018-01-09T08:51,2018-01-09T18:18,61
2018-01-10,0.220,0.220,0.000,11.0,38.8,44.1,33.3,40.2,26.9,9.2,86,33.2,0.000,1010.3,80,263,5.2,NaN,33.3,33.1,2018-01-10T08:51,2018-01-10T18:19,61
2018-01-11,0.024,0.024,0.000,3.0,38.3,46.8,29.2,35.8,22.4,15.4,58,23.7,0.000,1023.2,57,159,9.1,NaN,33.5,29.5,2018-01-11T08:50,2018-01-11T18:20,51
2018-01-12,0.264,0.244,0.138,12.0,38.3,47.3,26.3,41.8,18.1,7.4,36,27.9,0.020,1026.0,66,106,4.7,NaN,33.9,32.0,2018-01-12T08:50,2018-01-12T18:21,73
2018-01-13,0.000,0.000,0.000,0.0,36.7,48.8,26.9,43.0,19.6,8.4,36,23.1,0.000,1032.2,59,116,5.3,NaN,34.1,29.4,2018-01-13T08:50,2018-01-13T18:22,2
2018-01-14,0.000,0.000,0.000,0.0,35.8,45.0,26.0,39.5,19.4,6.1,18,21.8,0.000,1032.5,57,82,3.2,NaN,32.4,29.4,2018-01-14T08:49,2018-01-14T18:23,2
2018-01-15,0.000,0.000,0.000,0.0,33.1,41.1,25.9,33.5,17.7,8.9,71,24.6,0.000,1029.0,72,344,4.5,NaN,31.5,26.4,2018-01-15T08:49,2018-01-15T18:25,3
2018-01-16,0.000,0.000,0.000,0.0,33.4,42.5,27.9,36.2,20.4,7.5,32,21.2,0.000,1029.2,62,44,5.1,NaN,33.7,26.1,2018-01-16T08:49,2018-01-16T18:26,3
2018-01-17,0.000,0.000,0.000,0.0,35.3,46.5,26.8,40.9,19.0,7.1,64,24.5,0.000,1030.1,66,31,3.8,NaN,33.0,28.8,2018-01-17T08:48,2018-01-17T18:27,3
2018-01-18,0.000,0.000,0.000,0.0,44.7,57.3,34.3,49.5,26.7,14.9,80,24.4,0.000,1019.2,46,159,9.1,NaN,34.9,36.1,2018-01-18T08:48,2018-01-18T18:28,3
2018-01-19,0.217,0.094,0.854,7.0,46.1,56.1,33.2,46.6,24.6,22.9,96,28.6,0.122,1010.0,55,184,15.2,NaN,42.5,35.4,2018-01-19T08:47,2018-01-19T18:29,73
2018-01-20,0.346,0.004,2.398,22.0,29.8,32.9,27.6,25.6,19.4,11.7,100,26.2,0.343,1017.1,86,313,9.5,NaN,35.8,21.2,2018-01-20T08:47,2018-01-20T18:30,73
2018-01-21,0.000,0.000,0.000,0.0,21.4,27.3,10.7,20.4,0.1,9.6,46,15.2,0.000,1027.1,77,63,5.1,NaN,34.5,13.5,2018-01-21T08:46,2018-01-21T18:32,3
2018-01-22,0.000,0.000,0.000,0.0,22.4,30.2,14.8,23.1,5.4,12.5,55,12.9,0.000,1031.2,67,154,7.6,NaN,32.9,13.2,2018-01-22T08:45,2018-01-22T18:33,3
2018-01-23,0.000,0.000,0.000,0.0,26.5,32.5,18.6,25.0,8.7,8.4,26,15.1,0.000,1031.2,62,141,5.4,NaN,32.4,18.5,2018-01-23T08:45,2018-01-23T18:34,2
2018-01-24,0.000,0.000,0.000,0.0,31.2,42.2,17.2,32.8,6.7,10.6,58,14.1,0.000,1022.9,50,161,8.9,NaN,32.6,21.6,2018-01-24T08:44,2018-01-24T18:35,3
2018-01-25,0.106,0.020,0.606,7.0,37.9,43.7,28.8,36.5,22.5,17.3,100,18.1,0.087,1012.4,48,155,10.3,NaN,34.9,28.1,2018-01-25T08:43,2018-01-25T18:36,73
2018-01-26,0.043,0.004,0.276,3.0,27.8,37.8,17.8,27.8,8.9,12.3,18,15.7,0.039,1025.9,62,136,7.7,NaN,33.1,18.8,2018-01-26T08:42,2018-01-26T18:37,73
2018-01-27,0.000,0.000,0.000,0.0,34.0,42.0,27.2,32.0,17.6,14.5,81,10.6,0.000,1029.8,38,158,8.7,NaN,33.8,24.2,2018-01-27T08:42,2018-01-27T18:39,3
2018-01-28,0.000,0.000,0.000,0.0,38.2,45.6,30.8,36.6,23.3,11.0,66,22.4,0.000,1034.6,53,146,7.9,NaN,36.8,29.8,2018-01-28T08:41,2018-01-28T18:40,3
2018-01-29,0.000,0.000,0.000,0.0,40.3,52.5,31.2,44.8,23.6,10.0,67,22.3,0.000,1031.6,50,146,6.4,NaN,36.6,32.5,2018-01-29T08:40,2018-01-29T18:41,3
2018-01-30,0.000,0.000,0.000,0.0,46.3,57.2,35.9,45.0,26.9,17.9,65,19.5,0.000,1018.2,35,161,12.0,NaN,39.8,35.9,2018-01-30T08:39,2018-01-30T18:42,3
2018-01-31,0.000,0.000,0.000,0.0,40.5,47.2,32.8,39.4,25.1,8.4,88,25.9,0.000,1018.1,56,352,5.5,NaN,39.1,33.5,2018-01-31T08:38,2018-01-31T18:44,3
2018-02-01,0.000,0.000,0.000,0.0,40.2,50.4,31.7,43.6,24.5,6.9,89,25.3,0.000,1023.2,56,16,4.5,NaN,38.4,33.6,2018-02-01T08:37,2018-02-01T18:45,3
2018-02-02,0.000,0.000,0.000,0.0,44.6,54.4,36.2,47.8,28.5,10.9,58,28.7,0.000,1024.3,54,135,6.3,NaN,39.7,37.6,2018-02-02T08:36,2018-02-02T18:46,3
2018-02-03,0.020,0.020,0.000,2.0,45.8,56.8,35.2,52.3,28.7,7.9,57,31.3,0.000,1021.1,59,129,4.8,NaN,42.1,39.8,2018-02-03T08:35,2018-02-03T18:47,51
2018-02-04,0.000,0.000,0.000,0.0,43.4,52.1,33.9,44.1,26.9,11.8,71,30.4,0.000,1020.7,61,123,7.2,NaN,40.4,36.3,2018-02-04T08:34,2018-02-04T18:49,3
2018-02-05,0.122,0.122,0.000,12.0,44.5,52.7,36.6,47.7,30.2,8.6,85,30.8,0.000,1016.0,60,127,4.9,NaN,42.0,38.4,2018-02-05T08:33,2018-02-05T18:50,53
2018-02-06,0.047,0.047,0.000,7.0,38.6,44.0,32.2,37.4,25.5,9.9,61,25.2,0.000,1022.5,59,41,4.3,NaN,38.3,32.1,2018-02-06T08:32,2018-02-06T18:51,51
2018-02-07,0.000,0.000,0.000,0.0,39.1,50.3,30.8,41.8,22.8,11.9,20,21.2,0.000,1030.3,49,137,7.6,NaN,38.3,30.7,2018-02-07T08:31,2018-02-07T18:52,2
2018-02-08,0.000,0.000,0.000,0.0,44.8,57.4,37.1,47.8,28.3,14.7,61,24.6,0.000,1025.0,46,147,9.4,NaN,41.2,36.0,2018-02-08T08:29,2018-02-08T18:53,3
2018-02-09,0.000,0.000,0.000,0.0,46.9,57.7,39.9,51.2,32.0,10.1,87,24.9,0.000,1014.0,43,125,7.1,NaN,43.7,39.1,2018-02-09T08:28,2018-02-09T18:55,3
2018-02-10,0.063,0.020,0.303,7.0,36.2,42.7,28.8,36.4,20.4,16.8,63,22.0,0.043,1016.2,57,318,8.9,NaN,39.4,27.4,2018-02-10T08:27,2018-02-10T18:56,73
2018-02-11,0.000,0.000,0.000,0.0,33.6,45.2,20.5,32.8,12.4,16.9,60,7.2,0.000,1016.7,36,162,9.7,NaN,35.1,23.2,2018-02-11T08:26,2018-02-11T18:57,3
2018-02-12,0.000,0.000,0.000,0.0,37.2,46.7,28.3,40.5,20.8,12.1,79,19.0,0.000,1008.9,51,137,5.8,NaN,38.4,29.4,2018-02-12T08:25,2018-02-12T18:58,3
2018-02-13,0.000,0.000,0.000,0.0,31.2,40.4,23.8,33.2,16.2,7.1,23,24.0,0.000,1026.3,76,343,5.1,NaN,35.5,24.2,2018-02-13T08:23,2018-02-13T19:00,2
2018-02-14,0.083,0.083,0.000,6.0,40.7,51.9,29.8,45.0,21.1,9.9,41,22.7,0.000,1017.8,49,118,5.7,NaN,36.0,33.3,2018-02-14T08:22,2018-02-14T19:01,53
2018-02-15,0.114,0.016,0.689,11.0,33.0,37.7,20.7,29.0,13.5,16.3,63,19.2,0.098,1025.2,59,329,7.3,NaN,35.4,24.6,2018-02-15T08:21,2018-02-15T19:02,73
2018-02-16,0.000,0.000,0.000,0.0,30.8,42.6,19.7,35.4,11.7,10.2,30,9.7,0.000,1028.2,43,112,5.5,NaN,33.7,22.4,2018-02-16T08:20,2018-02-16T19:03,3
2018-02-17,0.000,0.000,0.000,0.0,39.8,51.0,27.9,40.3,19.5,17.9,18,12.5,0.000,1018.9,34,152,10.3,NaN,35.1,29.6,2018-02-17T08:18,2018-02-17T19:04,3
2018-02-18,0.205,0.035,1.185,9.0,43.4,55.0,31.2,45.7,23.5,24.9,89,21.4,0.169,1002.0,47,181,16.4,NaN,42.0,31.4,2018-02-18T08:17,2018-02-18T19:06,75
