Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Sunrise,Sunset,Moon Phase,Conditions
"Salt Lake City, UT, US",03/18/2000,32.1,47.9,40.1,23.1,52.56,,12.8,,207.5,24.4,0.0,0.0,1.11,9.9,55.7,1025.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-18T06:33:23-07:00,2000-03-18T18:38:06-07:00,0.45,Partially cloudy
"Salt Lake City, UT, US",03/19/2000,26.9,53.0,40.0,24.8,59.36,,31.1,,190.42,16.8,0.11,25.0,1.77,7.3,90.4,1012.4,"Mist, Light Snow, Fog, Light Rain, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-19T06:31:44-07:00,2000-03-19T18:39:10-07:00,0.5,"Rain, Overcast"
"Salt Lake City, UT, US",03/20/2000,23.1,37.1,31.1,21.0,68.47,,28.9,,238.57,14.0,0.2,8.33,1.42,9.2,90.0,1011.0,"Blowing Or Drifting Snow, Mist, Light Snow, Fog",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-20T06:30:04-07:00,2000-03-20T18:40:14-07:00,0.52,"Rain, Overcast"
"Salt Lake City, UT, US",03/21/2000,28.1,46.1,37.3,19.9,49.39,,19.7,,242.5,19.4,0.0,0.0,0.47,9.9,13.3,1019.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-21T06:28:24-07:00,2000-03-21T18:41:18-07:00,0.55,Clear
"Salt Lake City, UT, US",03/22/2000,26.9,51.2,39.4,25.8,59.72,,9.2,,240.0,20.9,0.0,0.0,0.0,9.9,10.0,1020.3,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-22T06:26:45-07:00,2000-03-22T18:42:22-07:00,0.58,Clear
"Salt Lake City, UT, US",03/23/2000,35.0,56.9,44.0,33.1,66.95,,23.0,,210.48,29.1,0.0,0.0,0.0,9.9,72.5,1016.0,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-23T06:25:05-07:00,2000-03-23T18:43:26-07:00,0.62,Partially cloudy
"Salt Lake City, UT, US",03/24/2000,34.1,52.1,42.8,30.4,65.05,,11.6,,242.86,29.8,0.0,0.0,0.0,9.8,62.9,1019.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-24T06:23:26-07:00,2000-03-24T18:44:29-07:00,0.65,Partially cloudy
"Salt Lake City, UT, US",03/25/2000,32.1,60.2,47.3,33.1,59.47,,11.6,,201.43,26.5,0.0,0.0,0.0,9.9,64.6,1018.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-25T06:21:46-07:00,2000-03-25T18:45:32-07:00,0.68,Partially cloudy
"Salt Lake City, UT, US",03/26/2000,44.0,62.9,53.2,35.3,52.75,,12.8,,213.5,40.5,0.0,0.0,0.0,9.9,44.6,1021.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-26T06:20:06-07:00,2000-03-26T18:46:36-07:00,0.71,Partially cloudy
"Salt Lake City, UT, US",03/27/2000,41.1,70.1,55.6,34.3,47.15,,12.8,,196.25,34.3,0.0,0.0,0.0,9.9,51.7,1012.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-27T06:18:27-07:00,2000-03-27T18:47:39-07:00,0.75,Partially cloudy
"Salt Lake City, UT, US",03/28/2000,35.9,56.0,49.3,35.3,59.44,,19.7,,260.0,28.4,0.01,4.17,0.0,9.9,79.2,1007.5,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-28T06:16:48-07:00,2000-03-28T18:48:42-07:00,0.78,"Rain, Overcast"
"Salt Lake City, UT, US",03/29/2000,32.1,51.2,41.6,22.7,48.67,,27.7,,263.5,26.5,0.0,0.0,0.11,9.9,57.1,1015.1,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-29T06:15:09-07:00,2000-03-29T18:49:45-07:00,0.81,Partially cloudy
"Salt Lake City, UT, US",03/30/2000,30.8,48.8,38.5,29.6,73.32,,23.0,,256.96,21.6,0.16,29.17,0.17,6.9,84.6,1021.6,"Mist, Light Snow, Fog",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-30T06:13:30-07:00,2000-03-30T18:50:48-07:00,0.84,"Rain, Overcast"
"Salt Lake City, UT, US",03/31/2000,37.1,53.0,43.9,22.0,42.42,,26.4,,67.5,28.3,0.0,0.0,0.01,9.9,33.8,1022.3,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-03-31T06:11:51-07:00,2000-03-31T18:51:51-07:00,0.87,Partially cloudy
"Salt Lake City, UT, US",04/01/2000,32.1,55.1,44.5,23.8,46.55,,15.0,,248.5,27.5,0.0,0.0,0.0,9.9,42.1,1020.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-01T06:10:13-07:00,2000-04-01T18:52:54-07:00,0.9,Partially cloudy
"Salt Lake City, UT, US",04/02/2000,38.0,60.2,49.8,31.2,49.22,,13.9,,208.1,32.2,0.0,0.0,0.0,9.9,64.8,1017.8,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-02T07:08:34-06:00,2000-04-02T19:53:57-06:00,0.94,Partially cloudy
"Salt Lake City, UT, US",04/03/2000,39.8,59.1,50.2,32.7,52.55,,10.3,,263.89,35.0,0.0,0.0,0.0,9.9,15.8,1024.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-03T07:06:56-06:00,2000-04-03T19:55:00-06:00,0.97,Clear
"Salt Lake City, UT, US",04/04/2000,43.1,77.1,59.7,34.9,42.37,,18.3,,154.09,37.8,0.0,0.0,0.0,9.9,13.3,1019.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-04T07:05:19-06:00,2000-04-04T19:56:03-06:00,0.0,Clear
"Salt Lake City, UT, US",04/05/2000,52.1,65.9,59.5,35.0,40.94,,13.9,,202.0,,0.0,0.0,0.0,9.9,79.6,1014.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-05T07:03:42-06:00,2000-04-05T19:57:06-06:00,0.04,Overcast
"Salt Lake City, UT, US",04/06/2000,44.0,66.8,56.8,31.8,39.99,,18.3,,210.0,40.6,0.0,0.0,0.0,9.9,80.8,1013.1,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-06T07:02:05-06:00,2000-04-06T19:58:09-06:00,0.07,Overcast
"Salt Lake City, UT, US",04/07/2000,39.8,56.0,49.0,28.7,46.41,,17.2,,298.26,32.0,0.0,0.0,0.0,9.9,8.7,1025.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-07T07:00:29-06:00,2000-04-07T19:59:12-06:00,0.11,Clear
"Salt Lake City, UT, US",04/08/2000,35.0,65.9,50.8,30.8,47.99,,11.6,,210.95,27.8,0.0,0.0,0.0,9.9,21.3,1021.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-08T06:58:53-06:00,2000-04-08T20:00:14-06:00,0.14,Clear
"Salt Lake City, UT, US",04/09/2000,47.9,62.9,56.6,35.5,46.5,,20.8,,249.58,43.4,0.0,0.0,0.0,9.9,45.4,1012.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-09T06:57:17-06:00,2000-04-09T20:01:17-06:00,0.18,Partially cloudy
"Salt Lake City, UT, US",04/10/2000,41.1,62.0,52.1,39.4,63.73,,12.8,,302.0,36.5,0.0,0.0,0.0,9.9,48.3,1017.3,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-10T06:55:43-06:00,2000-04-10T20:02:20-06:00,0.21,Partially cloudy
"Salt Lake City, UT, US",04/11/2000,38.9,68.1,54.4,35.3,52.36,,12.8,,233.5,32.7,0.0,0.0,0.0,9.9,34.2,1021.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-11T06:54:08-06:00,2000-04-11T20:03:23-06:00,0.25,Partially cloudy
"Salt Lake City, UT, US",04/12/2000,42.2,74.0,58.7,31.8,39.13,,16.1,,135.65,36.7,0.0,0.0,0.0,9.9,67.9,1020.7,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-12T06:52:35-06:00,2000-04-12T20:04:26-06:00,0.29,Partially cloudy
"Salt Lake City, UT, US",04/13/2000,53.0,77.1,65.2,30.1,29.12,,25.3,,186.67,,0.0,0.0,0.0,9.9,95.7,1012.8,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-13T06:51:02-06:00,2000-04-13T20:05:29-06:00,0.32,Overcast
"Salt Lake City, UT, US",04/14/2000,44.9,53.0,49.0,42.1,77.94,,23.0,,240.0,39.7,0.55,29.17,0.0,9.6,90.0,1006.9,"Mist, Thunderstorm, Fog, Rain Showers, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-14T06:49:29-06:00,2000-04-14T20:06:32-06:00,0.36,"Rain, Overcast"
"Salt Lake City, UT, US",04/15/2000,44.0,59.1,50.2,38.4,66.84,,11.6,,234.58,38.5,0.01,4.17,0.0,9.8,87.5,1010.0,"Mist, Fog, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-15T06:47:57-06:00,2000-04-15T20:07:35-06:00,0.39,"Rain, Overcast"
"Salt Lake City, UT, US",04/16/2000,48.8,64.1,56.4,34.4,45.24,,23.0,,162.92,43.4,0.0,0.0,0.0,9.9,95.0,1014.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-16T06:46:26-06:00,2000-04-16T20:08:38-06:00,0.43,Overcast
"Salt Lake City, UT, US",04/17/2000,55.1,71.0,62.5,31.0,31.85,,26.4,,172.92,,0.0,0.0,0.0,9.9,97.5,1012.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-17T06:44:56-06:00,2000-04-17T20:09:41-06:00,0.46,Overcast
"Salt Lake City, UT, US",04/18/2000,44.0,56.9,50.5,33.8,53.09,,31.1,,162.08,33.7,0.0,0.0,0.0,9.9,95.0,1007.5,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-18T06:43:26-06:00,2000-04-18T20:10:44-06:00,0.5,Overcast
"Salt Lake City, UT, US",04/19/2000,43.1,55.1,48.0,34.0,58.59,,13.9,,178.95,38.4,0.0,0.0,0.0,9.9,89.6,1018.1,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-19T06:41:58-06:00,2000-04-19T20:11:47-06:00,0.53,Overcast
"Salt Lake City, UT, US",04/20/2000,38.0,65.9,52.7,37.9,60.26,,11.6,,235.0,32.7,0.0,0.0,0.0,9.9,58.7,1022.3,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-20T06:40:30-06:00,2000-04-20T20:12:50-06:00,0.57,Partially cloudy
"Salt Lake City, UT, US",04/21/2000,44.0,75.8,59.0,38.2,49.87,,34.7,,150.91,41.4,0.0,0.0,0.0,9.9,88.3,1014.3,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-21T06:39:03-06:00,2000-04-21T20:13:53-06:00,0.6,Overcast
"Salt Lake City, UT, US",04/22/2000,53.9,68.1,60.6,42.1,51.76,,16.1,,227.89,,0.02,4.17,0.0,9.9,92.7,1008.9,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-22T06:37:36-06:00,2000-04-22T20:14:56-06:00,0.63,"Rain, Overcast"
"Salt Lake City, UT, US",04/23/2000,47.9,60.2,53.9,41.1,64.83,,19.7,,244.29,44.2,0.06,4.17,0.0,9.6,86.7,1014.6,"Mist, Rain, Fog, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-23T06:36:11-06:00,2000-04-23T20:15:59-06:00,0.66,"Rain, Overcast"
"Salt Lake City, UT, US",04/24/2000,42.2,55.1,48.1,30.6,55.14,,23.0,,196.19,35.7,0.09,12.5,0.0,9.9,50.0,1022.6,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-24T06:34:47-06:00,2000-04-24T20:17:02-06:00,0.69,"Rain, Partially cloudy"
"Salt Lake City, UT, US",04/25/2000,42.2,71.0,56.0,33.6,44.45,,11.6,,185.71,37.2,0.0,0.0,0.0,9.9,78.3,1019.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-25T06:33:24-06:00,2000-04-25T20:18:04-06:00,0.73,Overcast
"Salt Lake City, UT, US",04/26/2000,47.9,71.0,59.7,41.3,52.7,,13.9,,269.47,46.0,0.0,0.0,0.0,9.9,85.0,1021.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-26T06:32:01-06:00,2000-04-26T20:19:07-06:00,0.75,Overcast
"Salt Lake City, UT, US",04/27/2000,48.8,83.0,64.6,45.4,52.84,81.3,15.0,,193.91,45.3,0.0,0.0,0.0,9.9,17.4,1016.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-27T06:30:40-06:00,2000-04-27T20:20:10-06:00,0.79,Clear
"Salt Lake City, UT, US",04/28/2000,56.0,83.0,68.7,36.5,32.57,80.5,25.3,,215.0,,0.0,0.0,0.0,9.9,67.1,1007.2,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-28T06:29:20-06:00,2000-04-28T20:21:13-06:00,0.82,Partially cloudy
"Salt Lake City, UT, US",04/29/2000,42.2,56.9,50.5,31.0,50.57,,21.9,,249.17,35.7,0.03,8.33,0.0,9.9,59.2,1019.0,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-29T06:28:01-06:00,2000-04-29T20:22:15-06:00,0.86,"Rain, Partially cloudy"
"Salt Lake City, UT, US",04/30/2000,37.1,64.1,52.3,30.8,46.35,,11.6,,267.78,31.1,0.0,0.0,0.0,9.9,20.8,1025.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-04-30T06:26:43-06:00,2000-04-30T20:23:18-06:00,0.89,Clear
"Salt Lake City, UT, US",05/01/2000,42.2,74.0,58.9,36.4,46.07,,11.6,,186.32,37.8,0.0,0.0,0.0,9.9,35.8,1020.2,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-01T06:25:26-06:00,2000-05-01T20:24:20-06:00,0.92,Partially cloudy
"Salt Lake City, UT, US",05/02/2000,52.1,77.1,64.9,38.1,40.32,,13.9,,191.74,,0.0,0.0,0.0,9.9,62.9,1013.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-02T06:24:11-06:00,2000-05-02T20:25:22-06:00,0.95,Partially cloudy
"Salt Lake City, UT, US",05/03/2000,50.1,84.8,68.1,42.1,41.64,82.1,11.6,,194.38,,0.0,0.0,0.0,9.9,23.3,1011.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-03T06:22:57-06:00,2000-05-03T20:26:24-06:00,0.0,Clear
"Salt Lake City, UT, US",05/04/2000,53.9,83.0,70.5,44.5,43.66,80.9,21.9,,219.47,,0.0,0.0,0.0,9.9,56.7,1009.8,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-04T06:21:44-06:00,2000-05-04T20:27:26-06:00,0.02,Partially cloudy
"Salt Lake City, UT, US",05/05/2000,48.8,74.9,61.1,42.8,53.86,,25.3,,270.83,47.0,0.0,0.0,0.0,9.9,82.6,1010.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-05T06:20:32-06:00,2000-05-05T20:28:27-06:00,0.06,Overcast
"Salt Lake City, UT, US",05/06/2000,47.9,69.2,58.2,43.8,60.47,,16.1,,250.5,45.3,0.0,0.0,0.0,9.9,95.4,1012.1,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-06T06:19:22-06:00,2000-05-06T20:29:29-06:00,0.09,Overcast
"Salt Lake City, UT, US",05/07/2000,48.8,60.2,54.8,45.7,72.53,,24.2,,197.65,43.4,0.19,16.67,0.0,9.7,91.7,1012.2,"Mist, Fog, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-07T06:18:13-06:00,2000-05-07T20:30:30-06:00,0.13,"Rain, Overcast"
"Salt Lake City, UT, US",05/08/2000,48.8,57.8,52.8,42.5,68.82,,11.6,,169.13,44.1,0.13,16.67,0.0,9.8,90.5,1014.1,"Mist, Fog, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-08T06:17:05-06:00,2000-05-08T20:31:31-06:00,0.16,"Rain, Overcast"
"Salt Lake City, UT, US",05/09/2000,47.0,71.0,58.9,40.5,54.72,,23.0,,150.42,41.8,0.0,0.0,0.0,9.9,91.6,1012.3,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-09T06:15:59-06:00,2000-05-09T20:32:31-06:00,0.2,Overcast
"Salt Lake City, UT, US",05/10/2000,39.8,64.1,54.4,41.7,64.18,,26.4,,210.42,29.1,0.17,20.83,0.0,9.7,94.2,1003.6,"Rain, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-10T06:14:55-06:00,2000-05-10T20:33:31-06:00,0.25,"Rain, Overcast"
"Salt Lake City, UT, US",05/11/2000,35.0,50.1,41.6,29.8,66.26,,20.8,,178.7,27.4,0.21,37.5,0.0,9.2,91.7,1014.7,"Light Snow, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-11T06:13:51-06:00,2000-05-11T20:34:31-06:00,0.27,"Rain, Overcast"
"Salt Lake City, UT, US",05/12/2000,38.0,53.9,45.9,25.5,47.59,,12.8,,201.9,33.5,0.02,8.33,0.0,9.9,64.2,1023.6,"Thunderstorm, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-12T06:12:50-06:00,2000-05-12T20:35:30-06:00,0.3,"Rain, Partially cloudy"
"Salt Lake City, UT, US",05/13/2000,39.8,68.1,54.2,26.6,37.62,,12.8,,152.0,33.8,0.0,0.0,0.0,9.9,75.0,1020.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-13T06:11:50-06:00,2000-05-13T20:36:29-06:00,0.34,Partially cloudy
"Salt Lake City, UT, US",05/14/2000,46.1,77.1,64.2,27.7,28.51,,23.0,,160.0,41.6,0.0,0.0,0.0,9.9,75.8,1013.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-14T06:10:51-06:00,2000-05-14T20:37:28-06:00,0.37,Overcast
"Salt Lake City, UT, US",05/15/2000,62.9,79.1,70.7,25.8,18.67,,16.1,,185.0,,0.0,0.0,0.0,9.9,94.6,1010.1,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-15T06:09:54-06:00,2000-05-15T20:38:26-06:00,0.41,Overcast
"Salt Lake City, UT, US",05/16/2000,46.1,71.0,61.2,25.7,27.59,,24.2,,170.83,42.6,0.0,0.0,0.0,9.9,66.7,1003.0,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-16T06:08:59-06:00,2000-05-16T20:39:23-06:00,0.44,Partially cloudy
"Salt Lake City, UT, US",05/17/2000,44.9,61.1,53.1,32.4,46.69,,13.9,,220.87,41.0,0.0,0.0,0.0,9.9,95.4,1010.5,Light Rain,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-17T06:08:05-06:00,2000-05-17T20:40:20-06:00,0.48,Overcast
"Salt Lake City, UT, US",05/18/2000,50.1,65.9,58.3,44.5,62.76,,12.8,,236.32,,0.4,12.5,0.0,9.5,88.3,1019.7,"Mist, Rain, Fog, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-18T06:07:14-06:00,2000-05-18T20:41:17-06:00,0.5,"Rain, Overcast"
"Salt Lake City, UT, US",05/19/2000,48.8,71.9,60.8,41.9,53.78,,10.3,,177.14,45.3,0.0,0.0,0.0,9.9,67.1,1021.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-19T06:06:23-06:00,2000-05-19T20:42:12-06:00,0.55,Partially cloudy
"Salt Lake City, UT, US",05/20/2000,47.9,74.9,63.1,38.4,44.08,,13.9,,191.0,43.8,0.0,0.0,0.0,9.9,61.7,1021.5,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-20T06:05:35-06:00,2000-05-20T20:43:07-06:00,0.58,Partially cloudy
"Salt Lake City, UT, US",05/21/2000,53.9,79.1,66.9,42.2,42.38,,12.8,,181.9,,0.0,0.0,0.0,9.9,77.9,1021.1,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-21T06:04:48-06:00,2000-05-21T20:44:01-06:00,0.61,Overcast
"Salt Lake City, UT, US",05/22/2000,57.8,87.2,72.9,45.1,40.0,84.0,12.8,,175.0,,0.0,0.0,0.0,9.9,75.5,1016.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-22T06:04:03-06:00,2000-05-22T20:44:55-06:00,0.65,Overcast
"Salt Lake City, UT, US",05/23/2000,60.2,83.0,73.0,47.9,42.93,81.1,12.8,,211.0,,0.0,0.0,0.0,9.9,64.4,1014.8,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-23T06:03:20-06:00,2000-05-23T20:45:48-06:00,0.68,Partially cloudy
"Salt Lake City, UT, US",05/24/2000,62.9,74.9,68.5,52.1,56.45,,19.7,,195.56,,0.03,4.17,0.0,9.8,93.0,1013.5,"Thunderstorm, Thunderstorm Without Precipitation, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-24T06:02:39-06:00,2000-05-24T20:46:39-06:00,0.71,"Rain, Overcast"
"Salt Lake City, UT, US",05/25/2000,56.9,75.8,65.5,51.1,62.25,,13.9,,168.5,,0.48,16.67,0.0,9.8,98.3,1009.8,"Thunderstorm, Rain Showers, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-25T06:01:59-06:00,2000-05-25T20:47:30-06:00,0.74,"Rain, Overcast"
"Salt Lake City, UT, US",05/26/2000,56.0,71.9,63.6,48.7,62.3,,16.1,,217.14,,0.01,4.17,0.0,9.8,67.9,1012.1,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-26T06:01:22-06:00,2000-05-26T20:48:21-06:00,0.75,"Rain, Partially cloudy"
"Salt Lake City, UT, US",05/27/2000,55.1,84.8,70.5,45.4,44.41,82.2,18.3,,153.33,,0.0,0.0,0.0,9.9,37.0,1016.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-27T06:00:46-06:00,2000-05-27T20:49:10-06:00,0.81,Partially cloudy
"Salt Lake City, UT, US",05/28/2000,68.1,87.2,77.9,44.4,31.84,83.8,17.2,,176.67,,0.0,0.0,0.0,9.9,57.1,1014.4,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-28T06:00:12-06:00,2000-05-28T20:49:58-06:00,0.84,Partially cloudy
"Salt Lake City, UT, US",05/29/2000,56.9,84.8,73.0,46.2,41.48,82.2,20.8,,256.19,,0.0,0.0,0.0,9.9,54.6,1009.7,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-29T05:59:40-06:00,2000-05-29T20:50:45-06:00,0.88,Partially cloudy
"Salt Lake City, UT, US",05/30/2000,56.9,82.1,70.2,45.5,42.92,80.5,16.1,,261.82,,0.0,0.0,0.0,9.9,39.2,1008.7,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-30T05:59:10-06:00,2000-05-30T20:51:31-06:00,0.91,Partially cloudy
"Salt Lake City, UT, US",05/31/2000,53.0,68.1,61.7,35.8,39.77,,17.2,,315.0,,0.0,0.0,0.0,9.8,19.2,1014.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-05-31T05:58:42-06:00,2000-05-31T20:52:16-06:00,0.94,Clear
"Salt Lake City, UT, US",06/01/2000,44.0,74.0,60.2,32.2,36.48,,11.6,,258.1,39.4,0.0,0.0,0.0,9.9,1.3,1019.9,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-06-01T05:58:16-06:00,2000-06-01T20:52:59-06:00,0.97,Clear
"Salt Lake City, UT, US",06/02/2000,51.2,88.1,70.6,41.4,39.06,84.6,13.9,,178.1,,0.0,0.0,0.0,9.9,10.0,1018.2,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-06-02T05:57:52-06:00,2000-06-02T20:53:42-06:00,0.0,Clear
"Salt Lake City, UT, US",06/03/2000,61.1,88.1,75.0,38.1,27.58,84.4,11.6,,176.32,,0.0,0.0,0.0,9.9,6.3,1019.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-06-03T05:57:30-06:00,2000-06-03T20:54:23-06:00,0.04,Clear
"Salt Lake City, UT, US",06/04/2000,56.9,89.9,74.0,40.9,32.85,86.1,12.8,,226.11,,0.0,0.0,0.0,9.9,13.3,1019.8,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-06-04T05:57:10-06:00,2000-06-04T20:55:03-06:00,0.08,Clear
"Salt Lake City, UT, US",06/05/2000,62.9,96.2,80.3,41.1,27.24,92.5,26.4,,172.5,,0.0,0.0,0.0,9.9,50.4,1013.6,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-06-05T05:56:52-06:00,2000-06-05T20:55:41-06:00,0.11,Partially cloudy
"Salt Lake City, UT, US",06/06/2000,65.9,92.0,80.7,33.2,18.87,87.9,24.2,,183.64,,0.0,0.0,0.0,9.9,16.1,1014.8,,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,2000-06-06T05:56:35-06:00,2000-06-06T20:56:18-06:00,0.15,Clear
